switching_activity,load_capacitance_fF,supply_voltage_V,clock_frequency_GHz,power_W
0.3807947176588889,39.96991650746677,1.5461942917067557,2.4988515484015386,8.72726055906259e-05
0.951207163345817,47.87013027812713,1.4321538694479292,3.7339871157904585,0.0003589497847759104
0.7346740023932911,85.60019192701586,0.9932309550080081,2.8137712365010095,0.0001859671917120773
0.6026718993550663,34.66043421992933,2.200346676284166,0.4174296129758701,3.962653101791037e-05
0.16445845403801215,87.09531879640497,1.8345476494241608,0.9287156036809935,4.8603522055051575e-05
0.16443457513284063,9.725308666692458,2.92396277850721,1.0974215919705648,1.4907789610926731e-05
0.06750277604651747,77.90304528365444,0.5899068253497631,1.2900634039705796,2.2456814296937723e-06
0.8675143843171859,84.9072156724189,2.3028301971543534,2.827451556360571,0.0011462798806665898
0.6051038616257767,18.999947630896536,2.636256859832371,2.5203249333471422,0.00019688373113686727
0.710991852018085,43.60430670484785,2.6265623937272595,1.0165970317826805,0.00021654081372176782
0.03037864935284442,17.384477691701907,2.98100710786747,0.33870666243497966,1.5574393349835644e-06
0.9702107536403743,70.95380877042756,2.541294479922583,0.8579895901691157,0.0003658695499725449
0.8341182143924175,53.999429038104026,3.0978681726135493,4.921922181780397,0.0022045548412725
0.2202157195714934,63.89701132412379,1.431438479498496,2.3432662020075696,6.659382836920409e-05
0.19000671753502962,20.452209728664904,1.9089863669043206,4.33686017800586,5.7005476830838825e-05
0.1915704647548995,21.962840343189534,0.5394230571920939,4.243913580877548,5.33883913661147e-06
0.31119982052994233,5.1082352254807315,0.5194812444492154,2.5580862677569054,1.0312501722379043e-06
0.5295088673159155,32.88468598437725,1.1723545372642556,3.533731854594257,7.969383104249994e-05
0.4376255684556946,56.414721472033825,0.7822601519894388,0.9645673000531487,1.5441321294154286e-05
0.2983168487960615,85.93555648573555,1.2285918302201102,3.4422951279296146,0.00012523520218554415
0.6157343657751557,67.0258172984094,0.9957212246795126,1.3626505117371843,4.9298659458367763e-05
0.14809892204552141,44.1042360165754,0.5798560695482151,4.160478421674,9.421820345588494e-06
0.29922320204986597,95.35889132501964,3.046051609936938,0.41953694141144066,0.00010938360514615762
0.37269822486075477,72.20527485700735,0.5230247678888963,3.8659202257535026,2.8149547748925638e-05
0.46150928437486555,93.08635508339245,2.561030004143839,0.500584595936529,0.00013883204719481867
0.7873242017790835,53.23120935394441,0.9260140833746462,4.406064995234651,0.00016017980214919503
0.20767704433677614,26.63152320452082,3.0542429415988797,1.5217183861568835,7.555536929372188e-05
0.5190920940294755,6.229841950107477,2.99982863085168,3.272312430788043,0.00010225741730820715
0.596490423173422,72.88240029690121,2.3309232098339203,2.4380238908227785,0.0005333587266069836
0.05598590859279775,13.008996802547879,2.382255619441694,1.8321494231664326,7.741312693686481e-06
0.611469403382424,30.974737698924752,0.5149495975151279,3.2275637240842987,1.6730578718888506e-05
0.17881888245041863,53.71461988050585,3.2576403851180857,4.737667379775639,0.00046457909434199517
0.07440107705542671,56.87724219019502,2.9579312900122803,0.20730746712573467,7.2826529642077355e-06
0.9493966818808,60.45773650172647,3.0062974320442577,4.594345426559638,0.0025045601014389157
0.9659757127438138,17.459277704620366,2.345884703742441,3.0457991934500463,0.00026868259283113684
0.8103133746352965,38.59400307734323,1.4654034002327023,4.036764189544492,0.0002628712754183401
0.31156763148163696,62.102228484579705,3.002216217453346,1.9199908922179536,0.00034969958305405727
0.10669539286632003,97.0120675987447,1.3162473988233385,2.359743031213231,4.2390148065423745e-05
0.6873906962470353,73.03548263226918,2.075592321358168,4.3443849082540185,0.0008551838801665319
0.44575096880220527,92.33777195230182,0.7792467225628708,2.0748250010793057,5.6386309132533345e-05
0.13081785249633104,76.45899377310353,3.0814757643717003,2.6737631741786756,0.0002472132589334307
0.5002251410101575,59.57997992034764,0.8941572817593972,0.10195442049858018,2.3804811089624103e-06
0.044044635904066216,20.01031354449811,1.1297110560451404,0.7938314311843734,9.043343629195177e-07
0.9102271980579942,67.0018795373588,2.062775642759002,3.208790853366024,0.0008587124764489032
0.26619218178401677,62.714577030030796,2.6394604005963482,3.5851675284183218,0.0004578547539644879
0.6658970615104421,60.64444787526938,2.234183656621637,2.9134220829857127,0.0005385264213337289
0.31859396532851686,49.488800930835836,1.1499749558404373,0.7174068713417778,1.5576204675595945e-05
0.5248673409660327,53.33700379493829,0.5026405190769729,2.227581737460596,1.634062184524559e-05
0.5512431765498469,34.10981018469231,2.6200216248608297,1.776118737049586,0.00022767509064144258
0.19300591097027178,52.41195657158802,3.2585805125510623,2.4788110588314067,0.00027673803814868414
0.9698887814869129,20.558034662169348,2.767756736857053,4.351774843735917,0.0006957507596780396
0.7773814951275034,80.7122653386773,1.788578530838523,3.8795313318546008,0.000724891361071583
0.9401039521485473,19.391918515172073,3.0305483319174984,0.4208635174444056,7.663108402629118e-05
0.8958790769233723,9.411662699057176,1.6475734847313799,4.451655679675047,9.394787755954763e-05
0.6019209790229743,44.188356609358586,1.969815435881709,2.359363988597968,0.0002296745542668038
0.9226554926728857,66.17243651110013,1.835963348707913,3.7195668622851064,0.0007554659631885713
0.0976075770314003,44.333965668420596,1.7533468434634698,0.7010561170904963,1.0223909478320764e-05
0.20402303379495376,28.398659063179554,2.6705341540229357,3.3539269090095334,0.00013645236705850736
0.054775016021432685,56.25894720515364,1.9749529403545776,1.1823937620296803,1.418912966061356e-05
0.3320770274556317,35.353231205807795,1.386807941670605,2.1924661048075165,5.3047848193023517e-05
0.3947905167925872,93.35390132253667,1.2228428694437392,0.08529748754043993,4.630266105406409e-06
0.27863554145615693,92.34186882075363,0.6056924875088134,0.7589015790144495,6.741409350561564e-06
0.83045013406041,50.734810177237456,2.1329464532725284,0.4613103851249752,8.657983560867187e-05
0.3631857934266534,33.4605154078076,1.1438919631228956,1.199481120518354,2.0380532678543166e-05
0.28812516459050697,73.97610898170727,0.9147749816458726,0.500990432031587,8.967404454326763e-06
0.547269122326666,4.634581404823598,2.3307238987174976,3.45985822307119,5.2272478586355906e-05
0.14951498272501504,48.002131598321476,2.4073859219003366,0.14617047114388765,6.304226812199374e-06
0.8041750109464992,34.29601603276302,2.6060336983214647,3.0890847626243647,0.0005599530235036143
0.08380513724297312,92.13305262515291,1.9100153097480561,0.7043984462970457,1.989234040989035e-05
0.9870180672345121,2.188299699995572,3.0033528945708823,4.7258621244323065,8.814374006880732e-05
0.7745223216036908,55.72867269611657,3.121759709515038,4.665537271476161,0.0018969256376800618
0.2067285247188307,74.32569452559598,2.76063863141897,1.128290009502292,0.0001617128077571811
0.015466895952366375,49.01678076488009,2.279661749622924,3.0724920698169247,1.2721954567860968e-05
0.8173068141702858,9.454899986109446,1.3504186700553282,0.1409985920428197,2.072530209616231e-06
0.7097887704091409,97.27367761276233,3.252245780536619,4.659010926712819,0.003296381048076211
0.7317170963605775,52.2830327062337,1.2675812681374272,2.615413553650357,0.00017338349129489085
0.7735576432190863,61.80443818758212,1.067439381573207,0.2170725339374772,1.2475101684673987e-05
0.08330420521674946,24.42436848804323,1.7380315186024315,1.7131574650476786,1.1519996558863764e-05
0.3648810712588299,48.86631042557358,0.6591535979946876,0.3851704598443098,3.257412807760721e-06
0.12471036892987841,43.48579970387387,3.2397845010810142,1.9653292524274262,0.00010359765685666185
0.8644723916168376,8.414688358196392,2.1476139579659894,3.3499617844644543,0.00010615662562751392
0.6270651455592824,11.509875001199257,2.0594658566596906,2.3499796502991566,6.832719298087832e-05
0.3375890446041227,83.90977944225868,2.3362295837192155,1.9192271514225527,0.0002827231965886045
0.0729227667831634,24.742175268452435,1.8916662137761786,0.5966660706567836,3.914613252504823e-06
0.3178724984985056,20.300868878364422,0.5897778478647164,1.2254502894225878,2.6727260132290153e-06
0.3319314888064796,50.98623367376379,2.2144716087531107,0.5016162954040173,4.594483798287328e-05
0.7323101165546835,77.10596600488878,2.5052868554780057,4.037686159551647,0.001567246866066356
0.641181896641661,7.132705339319804,1.6668973697473488,0.677063900095628,8.600873927030446e-06
0.8883406151505633,58.103984044187335,2.62042760179934,2.977271459377919,0.001158398786948832
0.4774927759103298,12.801833841216764,1.1356036381475776,1.7143593275306406,1.451988301178209e-05
0.12839830347891867,4.609644031736227,1.1195744549853153,1.1306659448912624,8.199134634103898e-07
0.716112339350765,6.221651264059522,0.9519675655252071,3.1977027290210267,1.1614200582669964e-05
0.7631771981307285,83.5822467126357,1.5415853274096531,2.2855545445753265,0.0003426944330013517
0.5656644255938013,12.679275879178096,2.8716336990894336,2.0013271909555113,0.00011455159891361366
0.7732575081550154,5.469985076816904,2.81815377401738,2.9646671724562155,0.00010061826534903439
0.4988576404007468,44.35208882714832,1.5719077822978105,2.4568468748215135,0.00013491374026361713
0.5275055010881741,84.55535372226045,2.149532460744662,1.5181175585492523,0.0003138540828296561
0.4332656081749641,26.97842927244089,2.518285686129764,2.7957473775384933,0.00021266897459409643
0.03516493547665424,42.74954913506573,1.1753789689584644,3.3478233841769223,6.5312788172676634e-06
0.1168125127233714,4.952330723811371,0.9707950405052919,0.13443909977568452,7.480345411874803e-08
0.04111489382986691,45.45877289935272,3.2218687809944706,2.3298927728094694,4.420952923542571e-05
0.6400463071511426,58.18369498307624,2.229160476986932,0.2893587396331353,5.408202667772481e-05
0.32121242126556343,57.51979832146234,3.247964021134259,0.9328406649264872,0.00019052290113455962
0.5134849842530558,33.910242525262156,1.4457167639702413,2.8029831616557876,9.576557060464118e-05
0.9084908091868321,32.23778488565042,2.4684887599275678,4.331078387412638,0.0007620658618586616
0.25679930685738617,11.555738274723192,1.1232901823154655,4.414145590263236,1.6430112141695415e-05
0.41627909380527345,37.313033743980576,1.2313604795669562,0.3506501066830177,8.045930302177643e-06
0.7579956271576181,10.849972218423503,1.9333259395549471,2.0961063263472464,6.733355406387733e-05
0.23651018383670624,76.8929985264931,1.3949307514225993,2.915449408539752,9.945250691620101e-05
0.08621011073050505,96.6611554770704,0.9693403787536365,0.7362024528471667,5.604399200252188e-06
0.29685393838463037,97.03737121000398,1.2360659655701127,3.8273956515071133,0.00016246976288722867
0.1696090743814644,86.64203883816398,0.600095504504421,3.721432056927757,2.076909134995116e-05
0.9304006758191473,60.47842278462229,2.4723861401369627,4.516801727520266,0.0015153291076139006
0.8100391757687728,70.38570402714412,1.8779266398404124,0.04342157440513165,8.931612876243684e-06
0.6370697189453193,29.235374465360998,0.7638805859326717,1.0842045357010244,1.2947043628129982e-05
0.8727459842858405,63.44627159708944,0.9807431807597753,4.136106384512363,0.00021946665897134402
0.8056353561301233,46.10930539454787,0.7870967067154032,3.35322967408385,8.14605275714056e-05
0.1947043582971755,48.71971663791632,2.215259863172454,4.4720548786387555,0.00022557603626335425
0.893633408505078,76.01987947714065,0.7637890181149827,0.2868410929968023,1.1951599650950812e-05
0.5439488194964942,28.909917204127915,2.611990532498605,2.9852228646164973,0.00032000727632297023
0.8093657536124219,32.48592155775747,0.5574305740970953,2.845663827893477,2.3995468014147995e-05
0.8971303869242583,92.53953732173503,1.198252206388498,0.1793364073863013,2.000103483577577e-05
0.32482344022214527,6.5662051902462535,2.99386669249734,2.568096862485505,4.718028302443962e-05
0.11895140528239999,49.077795542920704,2.511887690742289,3.0479920362383113,0.00010887695068849317
0.23565581091652227,91.36727924037831,0.7043113321919257,0.957274577836334,1.1369764361948556e-05
0.43283671073999375,61.425937773997546,2.799153092558503,1.36737458604019,0.00027327705895664864
0.8198346182632682,55.09430034700109,1.8804983403125732,3.2020963841423873,0.000490300698102832
0.86212327742378,25.724673743706166,2.870992476072722,2.3420364370521916,0.0004057845594885121
0.016882609225878795,34.984273417380386,2.1820713684611013,4.290210274184066,1.240275158913695e-05
0.5156398295517901,85.3527931646646,2.4091324896920043,1.7125664482799325,0.00044057412622536203
0.4232368931172912,56.36259504507736,3.2818043691079826,1.3340316322826176,0.0003613647964557527
0.22988673236602294,51.959477181921216,1.1505395285872508,4.924344835783868,8.047614646651037e-05
0.128666713660346,10.858391640462864,2.2470476093318874,4.555767714880287,2.9919781610889658e-05
0.3442390196895917,2.586787489057189,1.7888998921607153,0.1459347322499003,3.990783535618274e-07
0.943480606873394,96.40483368001786,0.610465468183536,3.8538723479175228,0.00013955034094500075
0.3299709027005477,38.32163056139733,0.5405177962080221,0.5525635343521895,2.0206201752024754e-06
0.5236027155259324,60.71809314785092,0.8338400178900043,0.1383984889520254,3.2409209103832756e-06
0.7059887693062261,8.891792245541216,2.3174568735079344,1.369203884315778,4.5815880744511794e-05
0.36999330635550104,68.62831428658161,2.088056646157498,1.3474600494264606,0.0001419580164323284
0.9720642618937511,93.32410416189013,2.049602771258437,4.096774492972476,0.00153756896250968
0.9628228219926901,57.99086004674455,0.5891989350791282,3.553625562468233,6.554729807863227e-05
0.2592644728671105,13.485416915165647,1.8140483898080197,4.90806552723274,5.48728695163618e-05
0.5022760208334616,58.5904312198742,3.0889438899590798,3.5578529886587806,0.0010090633978221994
0.30786952671860196,76.86837409736059,1.6132572340698104,2.0918595107269837,0.00013213680644100968
0.2919920894336929,41.235237120827854,2.2497829154076774,3.494939377065139,0.00019605581927864085
0.04651807788098747,88.10393704620532,2.683492291744802,4.997295876864825,0.0001473586180200289
0.6134686906400979,65.21961238237908,2.694990781597285,3.550999270930078,0.001001629305288446
0.5076522329965728,90.02564291063105,1.9539842307067596,3.808645098545611,0.0006430306847789581
0.06096396373748946,62.72702581348638,2.9022654471265414,4.691886710936107,0.00015213227744006983
0.28585999959424535,13.9975092284776,1.5958586614184913,0.5691426552971051,5.640188999736199e-06
0.9091832271069872,31.659479399413726,2.988341001397435,3.5242166829451866,0.0009684991112932063
0.2471662717603027,20.977699876993235,1.1726360659075268,4.254178983879277,3.213294745652189e-05
0.15344592337031088,90.97382327396937,1.284605939573599,4.771938622504245,0.00011642331195860852
0.4945582326747874,76.27960666146079,0.648737747757203,1.0556354792687852,1.6345422652340725e-05
0.9857939495694947,67.9634385220906,2.727629142318392,2.5201411096134967,0.001195740506138653
0.2496347187963854,30.795665643530555,1.6677546614515755,3.4030936833747645,7.306517478863003e-05
0.6754141919318197,19.22043243297114,1.1415265189519173,1.2380911797771859,2.0786476073470465e-05
0.7640034191754304,75.88865771090228,1.1490127773264232,3.00276384338812,0.00022285236067208917
0.24526116855247568,47.94163664202889,3.023919835441853,1.2886363337074989,0.0001304069129185962
0.7309341851257409,23.353165662912282,2.8349664812909032,1.6679516456377046,0.0002283499173914949
0.3741053013920607,62.04557583836223,2.0498864790001132,2.2081519638578144,0.00021102269140539938
0.6359827722876437,4.993051361706746,2.225110241164019,2.6464213036340887,4.303969956903272e-05
0.6371944136532858,33.290855158697106,1.8281115975408146,2.2473799922541278,0.000164621468471694
0.5404169372340109,47.38714246452234,1.5966663200606648,2.466484403419858,0.00016988893599352583
0.09938687235386422,15.647875076831179,3.063335267411328,1.4936451926851746,2.042569380616639e-05
0.8369494706333456,98.48079328149312,0.8517155698568457,0.7956665050191304,4.852814914425673e-05
0.32757226432201847,21.700639094371812,1.6716510112054381,0.2377025366568703,4.5500223038223595e-06
0.1946533252958557,13.904959874283291,1.4647733423660507,0.9806976337358468,5.347657239056558e-06
0.050367390139216275,21.149952514802745,1.8948220167032153,2.9101362638874093,1.0891830189222234e-05
0.5949840137563595,77.1370521828127,1.78136924872649,3.9307911235678588,0.0006030648970790286
0.6807887182238596,43.125060267912446,1.952890688623028,0.8470687396170298,9.307983375893493e-05
0.026421950638577593,56.97617803550127,0.8917731362355834,0.5436682335054697,7.018261441145939e-07
0.5169721277162882,3.079906541649714,1.9367962042371758,3.7467025123857023,2.2992164514865848e-05
0.23423081744595858,4.4086995487581415,1.1787726788841904,1.5264864943559113,2.147161069549248e-06
0.6487210625053553,45.1367294328746,1.0161277771669355,4.757545696697535,0.00015217887288013627
0.18262276471494154,81.84886907696074,0.6815358126013354,3.5718755350812548,2.5351684652194888e-05
0.6940283607214413,88.63864899204896,2.6354271645171945,1.6344534801679114,0.0006657901303818047
0.39286799283753204,9.583950191968382,1.696837378398368,1.448424196220731,1.716183748774041e-05
0.9373626888493671,54.29794710800126,2.2546023132729234,2.618968232970274,0.000686371865239211
0.14614573470453332,91.40973894164779,2.537261361253281,0.39664419672276896,3.414429045890204e-05
0.34765568753975595,39.40930268539075,2.4020866628779496,0.5892648867138497,4.459121310115144e-05
0.12233878602818317,83.1270173114085,1.8174020134511102,0.8801135486996463,3.130643194885002e-05
0.9254466820957772,14.235869785544184,1.5861158810648435,3.8738432429294964,0.00013171552655128564
0.8785659598471712,93.60405447711207,1.5526877469938583,2.5697729389863433,0.0005255151378144013
0.26536221143800404,75.39090843559896,2.2921366314041576,0.053825046749440254,5.51391824429538e-06
0.6633842055738373,94.19210488590326,1.8854241938372454,3.3679091208330725,0.0007792968222576251
0.8190499781992037,67.98510612169815,2.8775702943678296,2.119027203123825,0.0010215845149419175
0.5596488034834677,36.97698926794328,2.9491655561147936,2.5547509724540256,0.0004444504122129344
0.5343540725724464,93.87993607994753,0.9775690584182517,1.0713671008212649,4.7722278482499215e-05
0.24943376799144718,28.28111085460867,0.8814542243280318,2.759359359742124,1.5563377478453233e-05
0.10217174012784021,33.88507968411153,2.2651225929007985,4.895787045517691,8.012383112983855e-05
0.8982436003737935,70.3800333821723,1.3434320945743823,0.36815001033780154,4.2324160712870336e-05
0.9014138765916971,76.76631365301324,0.5519980125422768,1.4203030809224886,2.9277159808763402e-05
0.6367704427005353,93.01094490106622,2.988199474216274,1.215744966711288,0.000682129242402002
0.3456394931382137,21.27543849656474,1.135322148282663,1.243498004445147,1.1554996112631312e-05
0.35571747886653426,80.00180548670316,3.1019858247202654,1.894153081469321,0.0005473962495742672
0.728696122081537,74.11605928629939,2.50881646245911,4.090730813936093,0.0013548321587213735
0.8981391573530513,7.31566106910619,2.6354297717521558,4.564380591131973,0.00021871122165767227
0.8882155600224662,39.335090979810495,1.0640921882208492,1.0118732222074076,4.415352541354295e-05
0.7820767903990476,28.993780248949765,1.155744391727076,2.715206739802616,7.784776556746325e-05
